IndicatorNameRu;CountryNameRu;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969;1968;1967;1966;1965;1964;1963;1962;1961;1960;CountryName;CountryCode;IndicatorName;IndicatorCode
Население, всего;Танзания;;5,347042E+07;5,182262E+07;5,021346E+07;4,864571E+07;4,7123E+07;4,564852E+07;4,422211E+07;4,284474E+07;4,1522E+07;4,026085E+07;3,90656E+07;3,793534E+07;3,686623E+07;3,585548E+07;3,489906E+07;3,399159E+07;3,313528E+07;3,232395E+07;3,153378E+07;3,073394E+07;2,990333E+07;2,903029E+07;2,81228E+07;2,720386E+07;2,630748E+07;2,545821E+07;2,466328E+07;2,391485E+07;2,320419E+07;2,251681E+07;2,184209E+07;2,117808E+07;2,052846E+07;1,989468E+07;1,927954E+07;1,868489E+07;1,811099E+07;1,755615E+07;1,701801E+07;1,649344E+07;1,598027E+07;1,547716E+07;1,498497E+07;1,45065E+07;1,404576E+07;1,36055E+07;1,318656E+07;1,278749E+07;1,240604E+07;1,203889E+07;1,168351E+07;1,133908E+07;1,100588E+07;1,068389E+07;1,037338E+07;1,007449E+07;Tanzania;TZA;Population, total;SP.POP.TOTL
Население, всего;Теркс и Кайкос;;34339;33740;33103;32430;31727;30993;30247;29481;28638;27642;26450;25025;23412;21740;20186;18876;17866;17114;16527;15967;15334;14597;13793;12970;12205;11550;11019;10588;10224;9873;9502;9097;8671;8245;7855;7525;7262;7057;6886;6723;6546;6346;6132;5924;5750;5632;5573;5563;5589;5629;5669;5705;5741;5762;5760;5724;Turks and Caicos Islands;TCA;Population, total;SP.POP.TOTL
Население, всего;Того;;7304578;7115163;6928719;6745581;6566179;6390851;6219761;6052937;5890414;5732175;5578219;5428552;5283246;5142419;5006223;4874735;4747665;4624826;4506465;4392941;4284286;4180689;4081398;3984356;3886858;3786942;3684309;3579489;3472459;3363448;3252995;3140355;3026378;2915148;2812071;2720838;2642845;2576468;2518566;2464457;2410446;2356623;2303345;2247575;2185661;2115521;2034909;1945781;1855445;1774029;1708632;1662072;1631763;1612758;1597528;1580513;Togo;TGO;Population, total;SP.POP.TOTL
Население, всего;Тонга;;106170;105586;105139;104769;104392;103947;103416;102816;102169;101507;100858;100226;99606;99005;98434;97898;97398;96937;96526;96174;95889;95678;95532;95421;95304;95152;94943;94680;94399;94147;93953;93838;93775;93683;93452;93007;92299;91360;90296;89258;88347;87609;86985;86349;85520;84370;82879;81096;79048;76787;74363;71757;69000;66255;63740;61600;Tonga;TON;Population, total;SP.POP.TOTL
Население, всего;Тринидад и Тобаго;;1360088;1354483;1348240;1341579;1334790;1328095;1321624;1315372;1309260;1303141;1296933;1290535;1284052;1277840;1272383;1267980;1264781;1262544;1260677;1258365;1255001;1250316;1244410;1237486;1229906;1221904;1213625;1204890;1195243;1184053;1170935;1155701;1138673;1120610;1102562;1085308;1069199;1054109;1039757;1025655;1011487;997052;982594;968742;956364;945996;937846;931466;925918;919902;912419;903272;892571;880019;865356;848481;Trinidad and Tobago;TTO;Population, total;SP.POP.TOTL
Население, всего;Тувалу;;9916;9893;9876;9860;9844;9827;9808;9788;9764;9732;9694;9646;9590;9530;9471;9419;9374;9334;9298;9264;9227;9188;9148;9103;9056;9004;8949;8889;8821;8741;8648;8537;8413;8284;8160;8051;7959;7883;7816;7752;7685;7613;7538;7459;7379;7296;7213;7128;7037;6935;6819;6687;6542;6391;6242;6104;Tuvalu;TUV;Population, total;SP.POP.TOTL
Население, всего;Тунис;;1,11078E+07;1,09966E+07;1,08865E+07;1,07775E+07;1,06738E+07;1,05471E+07;1,04396E+07;1,03289E+07;1,02251E+07;1,01279E+07;1,0029E+07;9932400;9839800;9748900;9650600;9552500;9455900;9333300;9214900;9089300;8957500;8785700;8572200;8489900;8318200;8154400;7958694;7857619;7684751;7492633;7260361;7042550;6905136;6729178;6555185;6384000;6215690;6049539;5889693;5742339;5611000;5493722;5388709;5294325;5208154;5127000;5031211;4933131;4832923;4731395;4630000;4530835;4436643;4350811;4277371;4220701;Tunisia;TUN;Population, total;SP.POP.TOTL
Население, всего;Туркменистан;;5373502;5307188;5240088;5172941;5106672;5041995;4978960;4917541;4858235;4801594;4747839;4696876;4648036;4600172;4551762;4501419;4449427;4395293;4335991;4267690;4188010;4095512;3991917;3881973;3772350;3668000;3570558;3479088;3392823;3310059;3229499;3151262;3075867;3002785;2931343;2861000;2791575;2723006;2655036;2587417;2520002;2452528;2385039;2318070;2252386;2188499;2126749;2066889;2008148;1949425;1890000;1829697;1769008;1708711;1649914;1593501;Turkmenistan;TKM;Population, total;SP.POP.TOTL
Население, всего;Турция;;7,866583E+07;7,752379E+07;7,622364E+07;7,484918E+07;7,3517E+07;7,231042E+07;7,12613E+07;7,034436E+07;6,951549E+07;6,870472E+07;6,786062E+07;6,697356E+07;6,606012E+07;6,512577E+07;6,41827E+07;6,324016E+07;6,229562E+07;6,134487E+07;6,03941E+07;5,945149E+07;5,852232E+07;5,760877E+07;5,670746E+07;5,581114E+07;5,490951E+07;5,39946E+07;5,306657E+07;5,21265E+07;5,116884E+07;5,018709E+07;4,917808E+07;4,813819E+07;4,70726E+07;4,599794E+07;4,493684E+07;4,390579E+07;4,291235E+07;4,19531E+07;4,102021E+07;4,01007E+07;3,918564E+07;3,82727E+07;3,736692E+07;3,647536E+07;3,560808E+07;3,477203E+07;3,39692E+07;3,319629E+07;3,24484E+07;3,171827E+07;3,100017E+07;3,029297E+07;2,959705E+07;2,890998E+07;2,822929E+07;2,755328E+07;Turkey;TUR;Population, total;SP.POP.TOTL
Население, всего;Уганда;;3,903238E+07;3,778297E+07;3,657339E+07;3,540062E+07;3,426034E+07;3,314942E+07;3,206712E+07;3,101443E+07;2,999196E+07;2,900092E+07;2,804241E+07;2,711474E+07;2,621776E+07;2,535579E+07;2,453467E+07;2,375764E+07;2,302636E+07;2,233681E+07;2,16795E+07;2,104147E+07;2,041297E+07;1,979127E+07;1,917766E+07;1,857153E+07;1,797343E+07;1,738437E+07;1,680226E+07;1,622778E+07;1,566828E+07;1,513374E+07;1,463109E+07;1,416321E+07;1,372743E+07;1,331815E+07;1,292701E+07;1,254775E+07;1,217768E+07;1,181795E+07;1,147074E+07;1,113977E+07;1,082707E+07;1,053363E+07;1,025634E+07;9988321;9720365;9446024;9162773;8872866;8580632;8292747;8014376;7746181;7487411;7240155;7006629;6788211;Uganda;UGA;Population, total;SP.POP.TOTL
Население, всего;Узбекистан;;3,12995E+07;3,07577E+07;3,02432E+07;2,97745E+07;2,93394E+07;2,85624E+07;2,77674E+07;2,73028E+07;2,6868E+07;2,648825E+07;2,6167E+07;2,586435E+07;2,556765E+07;2,527185E+07;2,496445E+07;2,46504E+07;2,431165E+07;2,4051E+07;2,3667E+07;2,3225E+07;2,2785E+07;2,2377E+07;2,1942E+07;2,1449E+07;2,0952E+07;2,051E+07;2,005226E+07;1,958319E+07;1,911131E+07;1,864056E+07;1,817414E+07;1,771299E+07;1,725777E+07;1,681094E+07;1,637514E+07;1,59519E+07;1,554352E+07;1,514893E+07;1,476213E+07;1,437473E+07;1,3981E+07;1,357878E+07;1,317085E+07;1,276244E+07;1,236124E+07;1,197299E+07;1,159976E+07;1,124052E+07;1,089431E+07;1,055905E+07;1,02335E+07;9917202;9611601;9319510;9044671;8789492;Uzbekistan;UZB;Population, total;SP.POP.TOTL
Население, всего;Украина;;4,51982E+07;4,53629E+07;4,54896E+07;4,55933E+07;4,57061E+07;4,58707E+07;4,60533E+07;4,62582E+07;4,650935E+07;4,678775E+07;4,710515E+07;4,74516E+07;4,781295E+07;4,82025E+07;4,868386E+07;4,917585E+07;4,967335E+07;5,014394E+07;5,05941E+07;5,105719E+07;5,15123E+07;5,192104E+07;5,217921E+07;5,215026E+07;5,200047E+07;5,1892E+07;5,1773E+07;5,1521E+07;5,1293E+07;5,1097E+07;5,0917E+07;5,0754E+07;5,0564E+07;5,0384E+07;5,0221E+07;4,996881E+07;4,975015E+07;4,95256E+07;4,929009E+07;4,90362E+07;4,875898E+07;4,845512E+07;4,812717E+07;4,778301E+07;4,743381E+07;4,708676E+07;4,674667E+07;4,640901E+07;4,606046E+07;4,568231E+07;4,526194E+07;4,479432E+07;4,42859E+07;4,374947E+07;4,320364E+07;4,266215E+07;Ukraine;UKR;Population, total;SP.POP.TOTL
Население, всего;Уругвай;;3431555;3419516;3407969;3396753;3385610;3374414;3362761;3350832;3339750;3331041;3325608;3324096;3325637;3327770;3327105;3321242;3309318;3292134;3271014;3248039;3224807;3201604;3178156;3154853;3132048;3109987;3088985;3069094;3049962;3031032;3011907;2992648;2973461;2954281;2935036;2915775;2896021;2875970;2857107;2841436;2830172;2824069;2822084;2821437;2818269;2809799;2795044;2774771;2750093;2722874;2694535;2665387;2635128;2603887;2571691;2538651;Uruguay;URY;Population, total;SP.POP.TOTL
Население, всего;Фарерские острова;;48199;48221;48292;48393;48492;48567;48613;48629;48599;48505;48337;48103;47812;47452;47012;46491;45852;45126;44467;44081;44099;44600;45501;46574;47494;48031;48105;47789;47194;46501;45840;45239;44661;44105;43559;43010;42468;41946;41447;40974;40529;40116;39731;39360;38983;38587;38164;37718;37258;36804;36363;35946;35550;35153;34730;34266;Faroe Islands;FRO;Population, total;SP.POP.TOTL
Население, всего;Федеративные Штаты Микронезии;;104460;104044;103718;103516;103476;103619;103961;104472;105080;105680;106198;106575;106816;106983;107170;107430;107808;108236;108506;108342;107556;106057;103937;101412;98800;96331;94091;92020;90024;87948;85689;83242;80678;78057;75462;72967;70550;68221;66110;64386;63146;62477;62289;62298;62107;61433;60167;58404;56324;54201;52238;50483;48875;47387;45956;44539;Micronesia, Fed. Sts.;FSM;Population, total;SP.POP.TOTL
Население, всего;Фиджи;;892145;886450;880487;874158;867327;859952;851854;843206;834729;827390;821820;818355;816626;815691;814215;811223;806494;800314;792859;784479;775498;765666;755024;744534;735469;728626;724624;722918;721725;718548;711663;700366;685389;668196;650957;635256;621541;609348;598258;587523;576592;565386;554109;542811;531601;520529;509659;498887;487911;476329;463884;450452;436208;421576;407152;393383;Fiji;FJI;Population, total;SP.POP.TOTL
Население, всего;Филиппины;;1,006994E+08;9,913869E+07;9,757168E+07;9,601732E+07;9,450123E+07;9,30389E+07;9,164188E+07;9,029711E+07;8,89655E+07;8,75929E+07;8,614138E+07;8,459625E+07;8,297174E+07;8,129438E+07;7,960454E+07;7,793225E+07;7,628522E+07;7,465622E+07;7,304261E+07;7,143738E+07;6,983571E+07;6,824014E+07;6,665495E+07;6,50789E+07;6,350994E+07;6,194734E+07;6,039117E+07;5,884439E+07;5,731279E+07;5,580392E+07;5,432365E+07;5,287398E+07;5,145504E+07;5,006849E+07;4,871559E+07;4,739697E+07;4,611399E+07;4,486628E+07;4,365033E+07;4,246119E+07;4,129513E+07;4,014996E+07;3,902608E+07;3,79254E+07;3,685106E+07;3,580473E+07;3,478759E+07;3,379704E+07;3,28266E+07;3,186756E+07;3,091393E+07;2,996288E+07;2,901677E+07;2,808123E+07;2,716462E+07;2,627302E+07;Philippines;PHL;Population, total;SP.POP.TOTL
Население, всего;Финляндия;;5482013;5461512;5438972;5413971;5388272;5363352;5338871;5313399;5288720;5266268;5246096;5228172;5213014;5200598;5188008;5176209;5165474;5153498;5139835;5124573;5107790;5088333;5066447;5041992;5013740;4986431;4964371;4946481;4932123;4918154;4902206;4881803;4855787;4826933;4799964;4779535;4764690;4752528;4738902;4725664;4711440;4690574;4666081;4639657;4612124;4606307;4623785;4626469;4605744;4580869;4563732;4548543;4523309;4491443;4461005;4429634;Finland;FIN;Population, total;SP.POP.TOTL
Население, всего;Франция;;6,680838E+07;6,649594E+07;6,59721E+07;6,565979E+07;6,534278E+07;6,502751E+07;6,470704E+07;6,437499E+07;6,401623E+07;6,362138E+07;6,317936E+07;6,27049E+07;6,224488E+07;6,180527E+07;6,135743E+07;6,09125E+07;6,049672E+07;6,018629E+07;5,996484E+07;5,97531E+07;5,95419E+07;5,932719E+07;5,910677E+07;5,885122E+07;5,855931E+07;5,851281E+07;5,81827E+07;5,783649E+07;5,748259E+07;5,713269E+07;5,679569E+07;5,647077E+07;5,615628E+07;5,585873E+07;5,558582E+07;5,534078E+07;5,513059E+07;5,494798E+07;5,476446E+07;5,454149E+07;5,425258E+07;5,388242E+07;5,344126E+07;5,295923E+07;5,248042E+07;5,20351E+07;5,163826E+07;5,127606E+07;5,091546E+07;5,050872E+07;5,002378E+07;4,94494E+07;4,880368E+07;4,811965E+07;4,744475E+07;4,681424E+07;France;FRA;Population, total;SP.POP.TOTL
Население, всего;Французская Полинезия;;282764;279781;276766;273775;270862;268065;265412;262877;260361;257731;254884;251811;248536;245032;241276;237267;232956;228380;223734;219282;215200;211584;208349;205269;202020;198370;194249;189742;184958;180069;175208;170397;165611;160883;156240;151702;147299;143033;138867;134743;130619;126483;122355;118279;114311;110496;106858;103385;100031;96730;93440;90132;86839;83654;80706;78083;French Polynesia;PYF;Population, total;SP.POP.TOTL
Население, всего;Хорватия;;4224404;4238389;4255689;4267558;4280622;4417781;4429078;4434508;4436000;4440000;4442000;4439000;4440000;4440000;4440000;4426000;4554000;4501000;4572000;4494000;4669000;4650000;4640000;4470000;4510000;4780000;4767000;4757000;4740000;4722000;4701000;4680000;4659000;4635000;4608000;4588000;4571000;4556000;4532000;4530000;4514000;4497000;4478000;4457000;4435000;4411000;4387000;4364000;4339000;4313000;4287000;4259680;4231408;4202104;4171672;4140000;Croatia;HRV;Population, total;SP.POP.TOTL
Население, всего;Центральноафриканская Республика;;4900274;4804316;4710678;4619500;4530903;4444973;4361492;4280405;4202104;4127112;4055608;3987896;3923294;3859784;3794677;3726048;3653310;3577028;3497910;3417163;3335840;3253698;3170848;3089141;3010950;2937832;2871005;2809720;2751163;2691312;2627424;2558432;2485666;2411693;2340259;2274095;2213888;2158844;2108417;2061552;2017379;1975968;1937383;1900702;1864757;1828710;1792150;1755260;1718558;1682874;1648830;1616515;1585765;1556656;1529229;1503501;Central African Republic;CAF;Population, total;SP.POP.TOTL
Население, всего;Чад;;1,403747E+07;1,358705E+07;1,314579E+07;1,271547E+07;1,229851E+07;1,189638E+07;1,151054E+07;1,113974E+07;1,07795E+07;1,042362E+07;1,006793E+07;9710498;9353516;9002102;8663599;8343321;8042713;7760157;7494143;7242018;7001634;6773104;6556628;6350174;6151213;5958022;5769273;5585528;5409275;5244158;5092650;4955088;4830055;4716073;4610964;4512795;4421448;4336389;4254770;4173070;4088858;4000511;3908729;3816299;3727382;3644911;3569778;3500778;3436227;3373563;3310921;3247798;3184775;3122357;3061423;3002596;Chad;TCD;Population, total;SP.POP.TOTL
Население, всего;Черногория;;622388;621810;621207;620601;620079;619428;618294;616969;615875;615025;614261;613353;612267;609828;607389;604950;606001;607662;609520;611003;611712;611389;610170;608516;607105;606372;606571;607413;608144;607711;605398;600884;594506;587001;579445;572608;566888;562065;557576;552562;546487;538902;530220;521785;515449;512407;513340;517481;522796;526419;526327;521753;513409;502558;491140;480579;Montenegro;MNE;Population, total;SP.POP.TOTL
Население, всего;Чехия;;1,055122E+07;1,052535E+07;1,051427E+07;1,051079E+07;1,049609E+07;1,047441E+07;1,044394E+07;1,03846E+07;1,029883E+07;1,023891E+07;1,021122E+07;1,01971E+07;1,0194E+07;1,019692E+07;1,021661E+07;1,025506E+07;1,028386E+07;1,029437E+07;1,030413E+07;1,031524E+07;1,032725E+07;1,033359E+07;1,032986E+07;1,031912E+07;1,030858E+07;1,033336E+07;1,036107E+07;1,035528E+07;1,034732E+07;1,034223E+07;1,033712E+07;1,033021E+07;1,032386E+07;1,031483E+07;1,030059E+07;1,030419E+07;1,029234E+07;1,02421E+07;1,018676E+07;1,012594E+07;1,005862E+07;9988459;9922266;9867632;9826815;9858071;9896580;9876346;9852899;9821040;9779358;9727804;9670685;9624660;9586651;9602006;Czech Republic;CZE;Population, total;SP.POP.TOTL
Население, всего;Чили;;1,794814E+07;1,776265E+07;1,757583E+07;1,738844E+07;1,72013E+07;1,701505E+07;1,682996E+07;1,664594E+07;1,64627E+07;1,627973E+07;1,609657E+07;1,591312E+07;1,572927E+07;1,554455E+07;1,535842E+07;1,517039E+07;1,498048E+07;1,478861E+07;1,459407E+07;1,439602E+07;1,419399E+07;1,3988E+07;1,377868E+07;1,356694E+07;1,335405E+07;1,31412E+07;1,292849E+07;1,271651E+07;1,250749E+07;1,23042E+07;1,210858E+07;1,192141E+07;1,174206E+07;1,156914E+07;1,140049E+07;1,123434E+07;1,10702E+07;1,09079E+07;1,074633E+07;1,058424E+07;1,042059E+07;1,025507E+07;1,008738E+07;9916558;9741579;9561868;9377005;9187592;8995410;8802926;8612074;8423614;8237555;8054166;7873504;7695692;Chile;CHL;Population, total;SP.POP.TOTL
Население, всего;Швейцария;;8286976;8188649;8089346;7996861;7912398;7824909;7743831;7647675;7551117;7483934;7437115;7389625;7339001;7284753;7229854;7184250;7143991;7110001;7088906;7071850;7040687;6993795;6938265;6875364;6799978;6715519;6646912;6593386;6545106;6504124;6470365;6441865;6418773;6391309;6354074;6319408;6294365;6281738;6281174;6302504;6338632;6341405;6307347;6260956;6213399;6180877;6136387;6067714;5991785;5918002;5856472;5789228;5694247;5573815;5434294;5327827;Switzerland;CHE;Population, total;SP.POP.TOTL
Население, всего;Швеция;;9798871;9696110;9600379;9519374;9449213;9378126;9298515;9219637;9148092;9080505;9029572;8993531;8958229;8924958;8895960;8872109;8857874;8850974;8846062;8840998;8826939;8780745;8718561;8668067;8617375;8558835;8492964;8436489;8397804;8369829;8350386;8336605;8329033;8325263;8320503;8310531;8293678;8275599;8251540;8222286;8192437;8159955;8136312;8122300;8098334;8042801;7968072;7912273;7867931;7807797;7733853;7661354;7604328;7561588;7519998;7484656;Sweden;SWE;Population, total;SP.POP.TOTL
Население, всего;Шри-Ланка;;2,0966E+07;2,0771E+07;2,0579E+07;2,0424E+07;2,027E+07;2,0118E+07;1,9967E+07;1,9817E+07;1,9668E+07;1,952E+07;1,9373E+07;1,9227E+07;1,9083E+07;1,8939E+07;1,8797E+07;1,8655E+07;1,8532E+07;1,8425E+07;1,8323E+07;1,821E+07;1,8074E+07;1,7912E+07;1,7728E+07;1,7524E+07;1,7306E+07;1,7078E+07;1,6841E+07;1,6593E+07;1,6339E+07;1,6083E+07;1,5831E+07;1,5583E+07;1,5339E+07;1,5096E+07;1,4847E+07;1,4747E+07;1,4472E+07;1,419E+07;1,3942E+07;1,3717E+07;1,3496E+07;1,3284E+07;1,3091E+07;1,2861E+07;1,269E+07;1,2514E+07;1,2252E+07;1,1992E+07;1,1703E+07;1,1439E+07;1,1164E+07;1,0903E+07;1,0582E+07;1,0443E+07;1,0168E+07;9896000;Sri Lanka;LKA;Population, total;SP.POP.TOTL
Население, всего;Эквадор;;1,614436E+07;1,590292E+07;1,566131E+07;1,541949E+07;1,517728E+07;1,493469E+07;1,469131E+07;1,44476E+07;1,420548E+07;1,396749E+07;1,373523E+07;1,350965E+07;1,32896E+07;1,307206E+07;1,285275E+07;1,26286E+07;1,239869E+07;1,216389E+07;1,192499E+07;1,168348E+07;1,144058E+07;1,119648E+07;1,09512E+07;1,070567E+07;1,046099E+07;1,021809E+07;9977380;9739179;9504132;9272905;9045977;8823746;8606214;8392935;8183194;7976449;7772652;7571953;7374235;7179399;6987393;6798205;6611916;6428707;6248831;6072520;5899842;5730908;5566057;5405692;5250120;5099470;4953735;4812892;4676858;4545548;Ecuador;ECU;Population, total;SP.POP.TOTL
Население, всего;Экваториальная Гвинея;;845060;820885;797082;773729;750918;728710;707155;686223;665798;645718;625866;606201;586772;567664;549007;530896;513347;496330;479836;463844;448332;433197;418409;404081;390381;377363;365451;354488;343290;330247;314407;295090;273199;251301;232934;220605;215014;215284;220352;228491;238240;249587;262399;274906;284915;290905;292014;288701;282445;275470;269427;264743;260990;257940;255100;252115;Equatorial Guinea;GNQ;Population, total;SP.POP.TOTL
Население, всего;Эритрея;;;;;;4789568;4689664;4593549;4500638;4406299;4304440;4191273;4064958;3928408;3788532;3655006;3535156;3429656;3337227;3260612;3202598;3164095;3147871;3150811;3160617;3160644;3139083;3091083;3020278;2933871;2843141;2756493;2675717;2598626;2525005;2453689;2383858;2316054;2251129;2188806;2128597;2070145;2013382;1958444;1905406;1854395;1805480;1758668;1713846;1670821;1629333;1589187;1550297;1512671;1476321;1441297;1407631;Eritrea;ERI;Population, total;SP.POP.TOTL
Население, всего;Эстония;;1311998;1314545;1317997;1322696;1327439;1331475;1334515;1337090;1340680;1346810;1354775;1362550;1370720;1379350;1388115;1396985;1380620;1386156;1399535;1415594;1436634;1462514;1494128;1533091;1561314;1569174;1568131;1561900;1552221;1540190;1528781;1518617;1508745;1498414;1487666;1477219;1468333;1460188;1450211;1439576;1429352;1418169;1405951;1392518;1376955;1360076;1345249;1331214;1318946;1308597;1294566;1277086;1258857;1241623;1225077;1211537;Estonia;EST;Population, total;SP.POP.TOTL
Население, всего;Эфиопия;;9,939075E+07;9,695874E+07;9,455838E+07;9,219121E+07;8,98587E+07;8,756182E+07;8,53021E+07;8,307961E+07;8,089197E+07;7,873567E+07;7,660843E+07;7,450698E+07;7,243229E+07;7,039117E+07;6,839313E+07;6,64436E+07;6,455016E+07;6,270755E+07;6,089326E+07;5,907642E+07;5,723722E+07;5,536652E+07;5,347794E+07;5,160278E+07;4,978499E+07;4,80571E+07;4,64336E+07;4,49087E+07;4,347022E+07;4,209711E+07;4,0776E+07;3,94935E+07;3,825938E+07;3,710952E+07;3,609332E+07;3,523998E+07;3,456943E+07;3,405343E+07;3,361415E+07;3,314454E+07;3,256854E+07;3,185529E+07;3,102873E+07;3,013501E+07;2,924617E+07;2,8415E+07;2,765362E+07;2,694546E+07;2,628077E+07;2,564118E+07;2,501355E+07;2,439696E+07;2,379838E+07;2,322133E+07;2,267113E+07;2,215122E+07;Ethiopia;ETH;Population, total;SP.POP.TOTL
Население, всего;Южно-Африканская Республика;;5,495692E+07;5,405865E+07;5,319222E+07;5,235638E+07;5,154996E+07;5,077182E+07;5,002092E+07;4,929622E+07;4,859678E+07;4,792168E+07;4,727006E+07;4,66411E+07;4,603402E+07;4,54481E+07;4,490974E+07;4,4E+07;4,292348E+07;4,189968E+07;4,092606E+07;4,000025E+07;3,912E+07;3,828322E+07;3,74738E+07;3,669074E+07;3,593311E+07;3,52E+07;3,449055E+07;3,37285E+07;3,293308E+07;3,212129E+07;3,130788E+07;3,050536E+07;2,9724E+07;2,897184E+07;2,825466E+07;2,7576E+07;2,694079E+07;2,635532E+07;2,580558E+07;2,526809E+07;2,4728E+07;2,418984E+07;2,365591E+07;2,312628E+07;2,260237E+07;2,2087E+07;2,161252E+07;2,115372E+07;2,070726E+07;2,026859E+07;1,9832E+07;1,939055E+07;1,893614E+07;1,845944E+07;1,794996E+07;1,7396E+07;South Africa;ZAF;Population, total;SP.POP.TOTL
Население, всего;Южный Судан;;1,233981E+07;1,191118E+07;1,145381E+07;1,098062E+07;1,051012E+07;1,005648E+07;9623176;9208598;8815495;8445659;8099908;7784488;7499695;7233237;6967817;6692999;6398416;6092688;5806951;5584223;5452771;5425099;5484372;5593347;5698998;5762190;5771305;5735170;5660153;5559804;5444907;5314358;5165623;5007145;4849708;4701360;4565912;4442665;4329467;4222056;4117299;4015271;3917450;3823605;3733547;3647097;3564079;3484335;3407754;3334254;3263767;3196258;3131686;3069990;3011112;2955044;South Sudan;SSD;Population, total;SP.POP.TOTL
Население, всего;Ямайка;;2725941;2720554;2714669;2707805;2699838;2690824;2681386;2671934;2662481;2653042;2643601;2634145;2624695;2615253;2605556;2589389;2574289;2556780;2534069;2509923;2480000;2460002;2441024;2423044;2406042;2390000;2374900;2356400;2350600;2335800;2311100;2279900;2240800;2200100;2162300;2133000;2104141;2080307;2059399;2037716;2013000;1985852;1956080;1925162;1895629;1869000;1844936;1823706;1803891;1783125;1760000;1734763;1707019;1678467;1651915;1629003;Jamaica;JAM;Population, total;SP.POP.TOTL
Население, всего;Япония;;1,269585E+08;1,271318E+08;1,273386E+08;1,275615E+08;1,278173E+08;1,2807E+08;1,28047E+08;1,28063E+08;1,28001E+08;1,27854E+08;1,27773E+08;1,27761E+08;1,27718E+08;1,27445E+08;1,27149E+08;1,26843E+08;1,26631E+08;1,264E+08;1,26057E+08;1,25757E+08;1,25439E+08;1,24961E+08;1,24536E+08;1,24229E+08;1,23921E+08;1,23537E+08;1,23116E+08;1,22613E+08;1,22091E+08;1,21492E+08;1,20754E+08;1,20018E+08;1,19259E+08;1,18449E+08;1,17648E+08;1,16782E+08;1,1587E+08;1,14898E+08;1,13863E+08;1,12771E+08;1,1194E+08;1,10162E+08;1,08079E+08;1,07188E+08;1,05697E+08;1,04345E+08;1,03172E+08;1,01061E+08;1,00725E+08;9,979E+07;9,8883E+07;9,7826E+07;9,6812E+07;9,5832E+07;9,4943E+07;9,250058E+07;Japan;JPN;Population, total;SP.POP.TOTL
